order_id,order_date,customer_id,customer_segment,region,state,product_category,product_name,sales,quantity,discount,profit,profit_margin,order_month,average_order_value,year,month_name
SO-100626,2024-08-04,CUST-1311,Corporate,East,Virginia,Furniture,Standing Desk,660.06,6,0.05,62.71,0.095,2024-08,110.01,2024,August
SO-102397,2024-08-04,CUST-1830,Consumer,East,Pennsylvania,Furniture,Bookcase,1095.38,4,0.0,172.98,0.1579,2024-08,273.85,2024,August
SO-100629,2024-08-05,CUST-1465,Corporate,Central,Missouri,Office Supplies,Toner Cartridge,198.17,1,0.05,21.36,0.1078,2024-08,198.17,2024,August
SO-101531,2024-08-05,CUST-1558,Consumer,East,Virginia,Furniture,Ergonomic Office Chair,13413.66,10,0.0,2558.89,0.1908,2024-08,1341.37,2024,August
SO-101279,2024-08-06,CUST-1325,Home Office,West,California,Office Supplies,Toner Cartridge,171.08,1,0.0,50.46,0.2949,2024-08,171.08,2024,August
SO-101833,2024-08-06,CUST-1634,Corporate,Central,Texas,Furniture,Ergonomic Office Chair,1054.58,1,0.0,154.74,0.1467,2024-08,1054.58,2024,August
SO-101734,2024-08-07,CUST-1474,Home Office,Central,Missouri,Technology,Noise-Canceling Headset,3523.68,6,0.3,382.59,0.1086,2024-08,587.28,2024,August
SO-100281,2024-08-08,CUST-1697,Home Office,South,North Carolina,Technology,USB-C Docking Station,3243.0,3,0.0,715.39,0.2206,2024-08,1081.0,2024,August
SO-100893,2024-08-08,CUST-1143,Consumer,East,Pennsylvania,Furniture,Standing Desk,138.68,1,0.3,-7.9,-0.057,2024-08,138.68,2024,August
SO-100385,2024-08-09,CUST-1351,Home Office,West,Washington,Office Supplies,Ballpoint Pen Set,368.2,3,0.0,103.62,0.2814,2024-08,122.73,2024,August
SO-101842,2024-08-10,CUST-1201,Consumer,West,Arizona,Office Supplies,Printer Paper Case,217.05,1,0.0,40.3,0.1857,2024-08,217.05,2024,August
SO-100450,2024-08-11,CUST-1504,Consumer,West,Oregon,Furniture,Bookcase,522.8,1,0.05,75.88,0.1451,2024-08,522.8,2024,August
SO-101108,2024-08-11,CUST-1756,Corporate,Central,Texas,Technology,Laptop Pro 14,1526.31,3,0.2,172.45,0.113,2024-08,508.77,2024,August
SO-101765,2024-08-11,CUST-1265,Corporate,West,Colorado,Office Supplies,Toner Cartridge,445.72,3,0.0,46.64,0.1046,2024-08,148.57,2024,August
SO-102241,2024-08-11,CUST-1788,Home Office,West,Arizona,Office Supplies,Desk Organizer,183.82,3,0.0,44.86,0.244,2024-08,61.27,2024,August
SO-100101,2024-08-12,CUST-1780,Consumer,Central,Michigan,Furniture,Standing Desk,948.61,1,0.0,220.24,0.2322,2024-08,948.61,2024,August
SO-101434,2024-08-12,CUST-1186,Home Office,West,Colorado,Furniture,Standing Desk,1024.52,1,0.1,27.39,0.0267,2024-08,1024.52,2024,August
SO-102314,2024-08-12,CUST-1512,Consumer,Central,Michigan,Technology,Cloud Security Suite,3858.94,3,0.0,1267.73,0.3285,2024-08,1286.31,2024,August
SO-100706,2024-08-13,CUST-1712,Home Office,Central,Illinois,Technology,Wireless Keyboard,372.62,1,0.2,70.82,0.1901,2024-08,372.62,2024,August
SO-101010,2024-08-13,CUST-1633,Corporate,East,Massachusetts,Office Supplies,Printer Paper Case,314.36,4,0.3,-15.64,-0.0498,2024-08,78.59,2024,August
SO-102002,2024-08-13,CUST-1246,Home Office,South,North Carolina,Furniture,Standing Desk,1934.68,6,0.0,155.05,0.0801,2024-08,322.45,2024,August
SO-100065,2024-08-14,CUST-1330,Corporate,West,Arizona,Office Supplies,Ballpoint Pen Set,432.39,3,0.0,46.69,0.108,2024-08,144.13,2024,August
SO-100005,2024-08-15,CUST-1699,Home Office,South,Georgia,Furniture,Filing Cabinet,1841.85,2,0.0,216.81,0.1177,2024-08,920.92,2024,August
SO-100646,2024-08-15,CUST-1217,Consumer,Central,Illinois,Office Supplies,Desk Organizer,148.21,2,0.1,34.51,0.2328,2024-08,74.1,2024,August
SO-101684,2024-08-15,CUST-1894,Consumer,South,Louisiana,Technology,USB-C Docking Station,977.72,1,0.0,240.49,0.246,2024-08,977.72,2024,August
SO-100147,2024-08-16,CUST-1208,Corporate,Central,Michigan,Office Supplies,Desk Organizer,88.9,1,0.0,16.71,0.188,2024-08,88.9,2024,August
SO-100779,2024-08-16,CUST-1169,Consumer,East,Virginia,Office Supplies,Premium Notebook Pack,377.05,2,0.1,76.46,0.2028,2024-08,188.52,2024,August
SO-102137,2024-08-17,CUST-1364,Corporate,South,Florida,Office Supplies,Ballpoint Pen Set,92.12,2,0.0,27.61,0.2997,2024-08,46.06,2024,August
SO-102422,2024-08-17,CUST-1600,Corporate,West,California,Office Supplies,Ballpoint Pen Set,117.91,1,0.3,0.99,0.0084,2024-08,117.91,2024,August
SO-102144,2024-08-18,CUST-1604,Consumer,East,New Jersey,Office Supplies,Desk Organizer,293.0,3,0.0,33.4,0.114,2024-08,97.67,2024,August
SO-102156,2024-08-18,CUST-1611,Corporate,East,New Jersey,Furniture,Standing Desk,2846.42,3,0.0,674.11,0.2368,2024-08,948.81,2024,August
SO-100687,2024-08-19,CUST-1549,Consumer,Central,Texas,Technology,Laptop Pro 14,2043.34,5,0.0,350.24,0.1714,2024-08,408.67,2024,August
SO-101076,2024-08-19,CUST-1442,Consumer,East,New York,Office Supplies,Toner Cartridge,413.62,2,0.15,41.36,0.1,2024-08,206.81,2024,August
SO-101953,2024-08-19,CUST-1788,Consumer,Central,Michigan,Furniture,Conference Table,410.0,1,0.2,52.51,0.1281,2024-08,410.0,2024,August
SO-102070,2024-08-19,CUST-1848,Home Office,West,Washington,Technology,Noise-Canceling Headset,1668.33,1,0.0,248.94,0.1492,2024-08,1668.33,2024,August
SO-100318,2024-08-20,CUST-1200,Corporate,West,Oregon,Technology,Wireless Keyboard,4262.71,5,0.1,743.74,0.1745,2024-08,852.54,2024,August
SO-100879,2024-08-23,CUST-1849,Consumer,East,New Jersey,Office Supplies,Desk Organizer,1297.52,6,0.05,118.83,0.0916,2024-08,216.25,2024,August
SO-101056,2024-08-23,CUST-1112,Home Office,West,Arizona,Furniture,Standing Desk,9476.81,8,0.1,1714.5,0.1809,2024-08,1184.6,2024,August
SO-101326,2024-08-24,CUST-1517,Corporate,East,New York,Furniture,Conference Table,1251.43,2,0.0,229.8,0.1836,2024-08,625.72,2024,August
SO-100473,2024-08-25,CUST-1719,Home Office,East,Virginia,Technology,Noise-Canceling Headset,2548.07,2,0.15,608.78,0.2389,2024-08,1274.04,2024,August
SO-101474,2024-08-25,CUST-1080,Consumer,East,New Jersey,Office Supplies,Desk Organizer,92.49,1,0.0,10.49,0.1134,2024-08,92.49,2024,August
SO-101548,2024-08-26,CUST-1134,Consumer,West,Washington,Office Supplies,Printer Paper Case,145.41,2,0.05,19.48,0.134,2024-08,72.7,2024,August
SO-102270,2024-08-27,CUST-1064,Consumer,East,New York,Furniture,Standing Desk,743.47,2,0.1,58.03,0.0781,2024-08,371.74,2024,August
SO-100914,2024-08-28,CUST-1582,Consumer,West,Arizona,Technology,Cloud Security Suite,5216.9,5,0.15,1008.19,0.1933,2024-08,1043.38,2024,August
SO-101067,2024-08-28,CUST-1523,Consumer,East,Massachusetts,Furniture,Ergonomic Office Chair,13556.75,10,0.0,3085.58,0.2276,2024-08,1355.68,2024,August
SO-101238,2024-08-28,CUST-1889,Corporate,West,Oregon,Furniture,Filing Cabinet,319.15,2,0.15,36.82,0.1154,2024-08,159.57,2024,August
SO-101347,2024-08-28,CUST-1317,Corporate,East,Massachusetts,Office Supplies,Toner Cartridge,151.02,2,0.0,15.74,0.1042,2024-08,75.51,2024,August
SO-101788,2024-08-28,CUST-1452,Corporate,South,Tennessee,Office Supplies,Ballpoint Pen Set,414.02,2,0.05,43.14,0.1042,2024-08,207.01,2024,August
SO-100855,2024-08-29,CUST-1479,Corporate,Central,Michigan,Office Supplies,Premium Notebook Pack,187.18,1,0.05,21.24,0.1135,2024-08,187.18,2024,August
SO-101086,2024-08-29,CUST-1269,Consumer,Central,Missouri,Furniture,Ergonomic Office Chair,328.88,1,0.05,70.06,0.213,2024-08,328.88,2024,August
SO-101281,2024-08-31,CUST-1140,Consumer,South,North Carolina,Furniture,Ergonomic Office Chair,2970.83,6,0.0,415.88,0.14,2024-08,495.14,2024,August
SO-102054,2024-08-31,CUST-1721,Consumer,East,Massachusetts,Office Supplies,Toner Cartridge,242.67,3,0.0,42.37,0.1746,2024-08,80.89,2024,August
SO-100216,2024-09-01,CUST-1610,Consumer,South,Louisiana,Technology,Laptop Pro 14,520.8,1,0.0,87.64,0.1683,2024-09,520.8,2024,September
SO-100605,2024-09-01,CUST-1618,Corporate,West,Arizona,Furniture,Conference Table,2722.66,6,0.15,141.81,0.0521,2024-09,453.78,2024,September
SO-101643,2024-09-02,CUST-1857,Corporate,South,Florida,Technology,Cloud Security Suite,1681.21,3,0.0,567.85,0.3378,2024-09,560.4,2024,September
SO-101873,2024-09-02,CUST-1187,Consumer,East,Massachusetts,Furniture,Bookcase,854.21,6,0.3,-16.6,-0.0194,2024-09,142.37,2024,September
SO-100155,2024-09-04,CUST-1597,Home Office,Central,Missouri,Furniture,Bookcase,2396.12,5,0.0,482.3,0.2013,2024-09,479.22,2024,September
SO-100196,2024-09-04,CUST-1512,Corporate,East,Pennsylvania,Office Supplies,Toner Cartridge,392.92,4,0.0,116.97,0.2977,2024-09,98.23,2024,September
SO-101659,2024-09-04,CUST-1782,Consumer,West,Arizona,Office Supplies,Premium Notebook Pack,357.85,2,0.1,74.33,0.2077,2024-09,178.92,2024,September
SO-101868,2024-09-04,CUST-1188,Corporate,South,North Carolina,Technology,Laptop Pro 14,2399.87,3,0.1,630.17,0.2626,2024-09,799.96,2024,September
SO-100472,2024-09-05,CUST-1872,Home Office,West,Oregon,Office Supplies,Ballpoint Pen Set,790.47,3,0.05,134.6,0.1703,2024-09,263.49,2024,September
SO-100684,2024-09-05,CUST-1622,Corporate,West,California,Technology,Wireless Keyboard,3025.61,8,0.0,804.72,0.266,2024-09,378.2,2024,September
SO-101305,2024-09-05,CUST-1430,Consumer,South,Tennessee,Technology,Wireless Keyboard,915.87,1,0.0,225.86,0.2466,2024-09,915.87,2024,September
SO-101450,2024-09-05,CUST-1686,Corporate,Central,Texas,Office Supplies,Premium Notebook Pack,374.76,3,0.15,31.32,0.0836,2024-09,124.92,2024,September
SO-101709,2024-09-05,CUST-1008,Consumer,West,Oregon,Technology,Laptop Pro 14,695.23,4,0.05,92.59,0.1332,2024-09,173.81,2024,September
SO-100023,2024-09-06,CUST-1070,Consumer,West,California,Furniture,Bookcase,1394.87,1,0.0,178.17,0.1277,2024-09,1394.87,2024,September
SO-100212,2024-09-06,CUST-1163,Consumer,East,New York,Technology,Laptop Pro 14,880.32,1,0.3,14.4,0.0164,2024-09,880.32,2024,September
SO-100711,2024-09-06,CUST-1139,Corporate,Central,Illinois,Technology,USB-C Docking Station,1797.87,2,0.0,469.61,0.2612,2024-09,898.94,2024,September
SO-101071,2024-09-06,CUST-1147,Corporate,East,Massachusetts,Office Supplies,Premium Notebook Pack,544.05,3,0.3,-49.46,-0.0909,2024-09,181.35,2024,September
SO-101732,2024-09-06,CUST-1037,Home Office,Central,Texas,Office Supplies,Ballpoint Pen Set,1329.31,5,0.0,276.51,0.208,2024-09,265.86,2024,September
SO-101756,2024-09-06,CUST-1749,Consumer,West,California,Technology,Wireless Keyboard,355.04,3,0.1,77.92,0.2195,2024-09,118.35,2024,September
SO-102161,2024-09-06,CUST-1271,Corporate,South,Florida,Office Supplies,Printer Paper Case,148.43,2,0.2,0.82,0.0055,2024-09,74.22,2024,September
SO-100603,2024-09-07,CUST-1676,Consumer,South,Louisiana,Furniture,Bookcase,185.64,1,0.0,29.05,0.1565,2024-09,185.64,2024,September
SO-101247,2024-09-07,CUST-1254,Consumer,West,Arizona,Furniture,Conference Table,225.04,1,0.0,49.74,0.221,2024-09,225.04,2024,September
SO-101925,2024-09-07,CUST-1270,Corporate,South,Tennessee,Furniture,Filing Cabinet,3747.01,3,0.0,517.12,0.138,2024-09,1249.0,2024,September
SO-102030,2024-09-07,CUST-1299,Home Office,East,New Jersey,Technology,Laptop Pro 14,1610.14,1,0.1,368.46,0.2288,2024-09,1610.14,2024,September
SO-102442,2024-09-07,CUST-1406,Consumer,East,New Jersey,Technology,USB-C Docking Station,5104.77,8,0.1,1025.17,0.2008,2024-09,638.1,2024,September
SO-100506,2024-09-08,CUST-1475,Corporate,West,California,Technology,Noise-Canceling Headset,4490.57,3,0.15,1116.9,0.2487,2024-09,1496.86,2024,September
SO-101469,2024-09-08,CUST-1758,Corporate,South,North Carolina,Furniture,Standing Desk,616.35,6,0.3,10.85,0.0176,2024-09,102.72,2024,September
SO-100235,2024-09-09,CUST-1246,Corporate,East,Virginia,Office Supplies,Ballpoint Pen Set,780.97,5,0.15,51.29,0.0657,2024-09,156.19,2024,September
SO-100728,2024-09-09,CUST-1675,Home Office,South,Louisiana,Furniture,Filing Cabinet,3821.54,3,0.05,392.44,0.1027,2024-09,1273.85,2024,September
SO-100949,2024-09-09,CUST-1075,Consumer,East,Pennsylvania,Office Supplies,Desk Organizer,167.61,1,0.1,18.82,0.1123,2024-09,167.61,2024,September
SO-101791,2024-09-09,CUST-1540,Corporate,West,Oregon,Office Supplies,Desk Organizer,64.65,3,0.0,16.43,0.2541,2024-09,21.55,2024,September
SO-100089,2024-09-10,CUST-1379,Consumer,Central,Texas,Office Supplies,Ballpoint Pen Set,278.89,1,0.0,57.87,0.2075,2024-09,278.89,2024,September
SO-100229,2024-09-10,CUST-1716,Consumer,East,Massachusetts,Technology,Laptop Pro 14,4468.19,6,0.0,979.73,0.2193,2024-09,744.7,2024,September
SO-102074,2024-09-10,CUST-1382,Consumer,West,Oregon,Technology,USB-C Docking Station,839.91,3,0.0,157.79,0.1879,2024-09,279.97,2024,September
SO-102194,2024-09-10,CUST-1468,Home Office,West,Arizona,Technology,USB-C Docking Station,464.05,1,0.0,128.08,0.276,2024-09,464.05,2024,September
SO-101258,2024-09-11,CUST-1258,Home Office,South,Georgia,Office Supplies,Ballpoint Pen Set,50.58,1,0.0,5.38,0.1064,2024-09,50.58,2024,September
SO-101558,2024-09-11,CUST-1261,Consumer,Central,Ohio,Technology,Wireless Keyboard,1304.53,2,0.15,58.24,0.0446,2024-09,652.26,2024,September
SO-100207,2024-09-12,CUST-1890,Corporate,East,Pennsylvania,Office Supplies,Printer Paper Case,370.92,3,0.05,64.49,0.1739,2024-09,123.64,2024,September
SO-101174,2024-09-13,CUST-1211,Corporate,West,California,Technology,Cloud Security Suite,484.23,1,0.0,148.14,0.3059,2024-09,484.23,2024,September
SO-101521,2024-09-13,CUST-1454,Corporate,South,North Carolina,Furniture,Conference Table,618.75,1,0.0,86.7,0.1401,2024-09,618.75,2024,September
SO-102273,2024-09-13,CUST-1156,Corporate,East,Virginia,Technology,Noise-Canceling Headset,541.71,2,0.05,161.61,0.2983,2024-09,270.86,2024,September
SO-102355,2024-09-13,CUST-1166,Corporate,Central,Ohio,Technology,Laptop Pro 14,10295.54,10,0.0,3204.89,0.3113,2024-09,1029.55,2024,September
SO-100036,2024-09-14,CUST-1815,Corporate,West,Arizona,Furniture,Conference Table,1392.92,2,0.0,230.07,0.1652,2024-09,696.46,2024,September
SO-102190,2024-09-14,CUST-1510,Consumer,West,Oregon,Furniture,Bookcase,1028.48,2,0.15,105.14,0.1022,2024-09,514.24,2024,September
SO-102491,2024-09-14,CUST-1610,Corporate,East,Massachusetts,Office Supplies,Ballpoint Pen Set,229.07,2,0.2,25.43,0.111,2024-09,114.54,2024,September
SO-101885,2024-09-16,CUST-1329,Home Office,Central,Illinois,Office Supplies,Toner Cartridge,54.47,2,0.0,11.07,0.2032,2024-09,27.24,2024,September
SO-100031,2024-09-17,CUST-1409,Consumer,South,Georgia,Office Supplies,Desk Organizer,340.51,5,0.3,-26.1,-0.0766,2024-09,68.1,2024,September
SO-100289,2024-09-17,CUST-1598,Consumer,Central,Michigan,Technology,Cloud Security Suite,891.12,1,0.0,217.55,0.2441,2024-09,891.12,2024,September
SO-102497,2024-09-17,CUST-1583,Consumer,Central,Ohio,Technology,Cloud Security Suite,3331.16,5,0.0,1130.81,0.3395,2024-09,666.23,2024,September
SO-100135,2024-09-19,CUST-1810,Consumer,West,Arizona,Furniture,Filing Cabinet,844.18,6,0.0,219.21,0.2597,2024-09,140.7,2024,September
SO-101190,2024-09-19,CUST-1847,Consumer,East,New Jersey,Technology,Laptop Pro 14,1718.6,1,0.0,342.27,0.1992,2024-09,1718.6,2024,September
SO-101256,2024-09-19,CUST-1060,Consumer,West,Arizona,Office Supplies,Ballpoint Pen Set,179.76,1,0.05,39.84,0.2216,2024-09,179.76,2024,September
SO-101020,2024-09-20,CUST-1879,Corporate,South,Georgia,Technology,USB-C Docking Station,1063.44,1,0.15,76.34,0.0718,2024-09,1063.44,2024,September
SO-100858,2024-09-21,CUST-1677,Corporate,South,Louisiana,Technology,Laptop Pro 14,2194.63,2,0.2,192.61,0.0878,2024-09,1097.32,2024,September
SO-102387,2024-09-21,CUST-1662,Home Office,East,Virginia,Office Supplies,Premium Notebook Pack,472.07,3,0.1,35.62,0.0755,2024-09,157.36,2024,September
SO-100156,2024-09-22,CUST-1634,Corporate,South,Florida,Technology,Noise-Canceling Headset,4143.62,4,0.05,603.93,0.1457,2024-09,1035.9,2024,September
SO-100713,2024-09-22,CUST-1769,Consumer,Central,Missouri,Office Supplies,Printer Paper Case,338.02,3,0.0,63.3,0.1873,2024-09,112.67,2024,September
SO-100174,2024-09-23,CUST-1070,Consumer,Central,Ohio,Technology,Wireless Keyboard,1091.56,1,0.0,166.74,0.1528,2024-09,1091.56,2024,September
SO-100457,2024-09-23,CUST-1309,Corporate,Central,Michigan,Technology,Laptop Pro 14,907.3,1,0.05,279.73,0.3083,2024-09,907.3,2024,September
SO-102172,2024-09-23,CUST-1695,Corporate,West,California,Office Supplies,Printer Paper Case,142.52,3,0.0,22.74,0.1596,2024-09,47.51,2024,September
SO-100638,2024-09-24,CUST-1514,Corporate,West,California,Technology,Noise-Canceling Headset,2884.79,4,0.3,-6.2,-0.0021,2024-09,721.2,2024,September
SO-101746,2024-09-24,CUST-1457,Consumer,East,New York,Technology,Laptop Pro 14,211.44,1,0.1,30.23,0.143,2024-09,211.44,2024,September
SO-100122,2024-09-25,CUST-1165,Home Office,South,Tennessee,Technology,Noise-Canceling Headset,3547.72,2,0.0,767.64,0.2164,2024-09,1773.86,2024,September
SO-101720,2024-09-25,CUST-1261,Consumer,East,Pennsylvania,Technology,USB-C Docking Station,635.78,4,0.05,92.59,0.1456,2024-09,158.94,2024,September
SO-101757,2024-09-25,CUST-1103,Consumer,West,Washington,Technology,USB-C Docking Station,2465.86,10,0.05,367.9,0.1492,2024-09,246.59,2024,September
SO-101113,2024-09-26,CUST-1010,Consumer,East,Massachusetts,Technology,USB-C Docking Station,3767.91,5,0.0,1114.72,0.2958,2024-09,753.58,2024,September
SO-101253,2024-09-26,CUST-1502,Home Office,West,California,Technology,Laptop Pro 14,5760.65,5,0.0,1002.28,0.174,2024-09,1152.13,2024,September
SO-101920,2024-09-26,CUST-1064,Consumer,West,California,Technology,Wireless Keyboard,8358.32,6,0.0,1389.29,0.1662,2024-09,1393.05,2024,September
SO-100600,2024-09-27,CUST-1433,Consumer,South,Louisiana,Office Supplies,Ballpoint Pen Set,353.86,3,0.2,23.2,0.0656,2024-09,117.95,2024,September
SO-100689,2024-09-27,CUST-1538,Corporate,Central,Missouri,Furniture,Standing Desk,94.79,1,0.0,14.39,0.1518,2024-09,94.79,2024,September
SO-101294,2024-09-27,CUST-1569,Consumer,Central,Texas,Office Supplies,Printer Paper Case,125.14,2,0.15,19.32,0.1544,2024-09,62.57,2024,September
SO-101155,2024-09-28,CUST-1484,Corporate,Central,Ohio,Furniture,Bookcase,1549.36,4,0.15,238.92,0.1542,2024-09,387.34,2024,September
SO-101355,2024-09-28,CUST-1526,Corporate,South,North Carolina,Technology,Laptop Pro 14,1366.79,1,0.1,108.04,0.079,2024-09,1366.79,2024,September
SO-101074,2024-09-29,CUST-1772,Corporate,West,Colorado,Office Supplies,Ballpoint Pen Set,660.2,3,0.05,64.97,0.0984,2024-09,220.07,2024,September
SO-101103,2024-09-30,CUST-1345,Consumer,South,Florida,Technology,Noise-Canceling Headset,401.21,1,0.0,68.63,0.1711,2024-09,401.21,2024,September
SO-102036,2024-09-30,CUST-1557,Home Office,Central,Illinois,Technology,Noise-Canceling Headset,5425.68,6,0.15,1313.03,0.242,2024-09,904.28,2024,September
SO-102046,2024-09-30,CUST-1628,Consumer,South,Florida,Technology,USB-C Docking Station,1197.64,1,0.1,237.08,0.198,2024-09,1197.64,2024,September
SO-100461,2024-10-01,CUST-1117,Consumer,Central,Illinois,Technology,Cloud Security Suite,3651.2,4,0.1,549.11,0.1504,2024-10,912.8,2024,October
SO-100951,2024-10-01,CUST-1439,Corporate,South,Tennessee,Technology,Cloud Security Suite,623.67,1,0.3,35.44,0.0568,2024-10,623.67,2024,October
SO-100150,2024-10-02,CUST-1246,Corporate,East,Pennsylvania,Furniture,Filing Cabinet,3722.95,3,0.0,561.36,0.1508,2024-10,1240.98,2024,October
SO-100328,2024-10-02,CUST-1726,Consumer,South,Florida,Technology,Noise-Canceling Headset,7898.34,5,0.0,1462.06,0.1851,2024-10,1579.67,2024,October
SO-101681,2024-10-02,CUST-1652,Home Office,East,New York,Technology,Cloud Security Suite,2306.22,2,0.0,745.48,0.3232,2024-10,1153.11,2024,October
SO-101725,2024-10-03,CUST-1770,Corporate,East,New York,Technology,Noise-Canceling Headset,1655.25,1,0.05,402.61,0.2432,2024-10,1655.25,2024,October
SO-102204,2024-10-03,CUST-1182,Consumer,West,Washington,Furniture,Ergonomic Office Chair,428.59,2,0.3,9.52,0.0222,2024-10,214.3,2024,October
SO-100323,2024-10-04,CUST-1182,Corporate,Central,Missouri,Technology,Noise-Canceling Headset,4224.53,4,0.2,108.8,0.0258,2024-10,1056.13,2024,October
SO-100624,2024-10-04,CUST-1807,Home Office,South,Florida,Office Supplies,Toner Cartridge,1033.45,4,0.0,145.74,0.141,2024-10,258.36,2024,October
SO-101042,2024-10-04,CUST-1720,Home Office,South,North Carolina,Furniture,Standing Desk,621.57,2,0.05,68.88,0.1108,2024-10,310.79,2024,October
SO-101515,2024-10-04,CUST-1232,Home Office,Central,Texas,Technology,Laptop Pro 14,4781.37,3,0.0,1349.66,0.2823,2024-10,1593.79,2024,October
SO-102184,2024-10-04,CUST-1370,Consumer,East,Pennsylvania,Technology,Noise-Canceling Headset,641.65,1,0.0,158.54,0.2471,2024-10,641.65,2024,October
SO-102323,2024-10-04,CUST-1434,Home Office,Central,Ohio,Technology,Cloud Security Suite,4911.95,5,0.1,1102.55,0.2245,2024-10,982.39,2024,October
SO-101362,2024-10-05,CUST-1168,Consumer,West,Washington,Office Supplies,Desk Organizer,112.71,3,0.0,11.51,0.1021,2024-10,37.57,2024,October
SO-101468,2024-10-05,CUST-1666,Consumer,East,Pennsylvania,Furniture,Conference Table,545.96,1,0.05,33.33,0.061,2024-10,545.96,2024,October
SO-102316,2024-10-05,CUST-1352,Corporate,East,Pennsylvania,Office Supplies,Ballpoint Pen Set,712.49,5,0.1,103.5,0.1453,2024-10,142.5,2024,October
SO-100234,2024-10-06,CUST-1867,Consumer,South,Georgia,Technology,Noise-Canceling Headset,4518.71,4,0.0,1483.29,0.3283,2024-10,1129.68,2024,October
SO-101096,2024-10-06,CUST-1750,Consumer,South,Louisiana,Office Supplies,Toner Cartridge,385.26,10,0.05,67.81,0.176,2024-10,38.53,2024,October
SO-100250,2024-10-07,CUST-1111,Corporate,South,Tennessee,Office Supplies,Ballpoint Pen Set,104.92,1,0.2,-1.89,-0.018,2024-10,104.92,2024,October
SO-101622,2024-10-07,CUST-1788,Consumer,East,New York,Office Supplies,Premium Notebook Pack,185.96,8,0.0,27.18,0.1462,2024-10,23.24,2024,October
SO-101942,2024-10-07,CUST-1763,Home Office,South,Florida,Furniture,Standing Desk,436.71,2,0.2,15.86,0.0363,2024-10,218.36,2024,October
SO-102475,2024-10-08,CUST-1221,Corporate,Central,Texas,Office Supplies,Premium Notebook Pack,139.18,2,0.1,8.33,0.0599,2024-10,69.59,2024,October
SO-100345,2024-10-09,CUST-1339,Consumer,South,Georgia,Technology,Wireless Keyboard,3949.48,3,0.0,836.88,0.2119,2024-10,1316.49,2024,October
SO-102471,2024-10-11,CUST-1490,Corporate,Central,Missouri,Office Supplies,Printer Paper Case,1175.53,6,0.1,92.21,0.0784,2024-10,195.92,2024,October
SO-101009,2024-10-12,CUST-1409,Consumer,West,Colorado,Office Supplies,Desk Organizer,342.17,2,0.2,-7.39,-0.0216,2024-10,171.08,2024,October
SO-101822,2024-10-12,CUST-1496,Corporate,East,Pennsylvania,Technology,Noise-Canceling Headset,2150.9,2,0.1,177.68,0.0826,2024-10,1075.45,2024,October
SO-102106,2024-10-12,CUST-1473,Consumer,West,Arizona,Office Supplies,Desk Organizer,110.11,1,0.3,5.7,0.0518,2024-10,110.11,2024,October
SO-100703,2024-10-13,CUST-1013,Consumer,South,Tennessee,Technology,Noise-Canceling Headset,2360.26,3,0.1,420.85,0.1783,2024-10,786.75,2024,October
SO-101955,2024-10-13,CUST-1217,Corporate,South,Florida,Furniture,Standing Desk,559.62,1,0.1,99.59,0.178,2024-10,559.62,2024,October
SO-101141,2024-10-14,CUST-1089,Consumer,South,Florida,Technology,Laptop Pro 14,528.17,1,0.0,134.36,0.2544,2024-10,528.17,2024,October
SO-101618,2024-10-14,CUST-1400,Corporate,East,Pennsylvania,Office Supplies,Ballpoint Pen Set,225.8,1,0.15,32.81,0.1453,2024-10,225.8,2024,October
SO-100180,2024-10-15,CUST-1179,Consumer,West,Oregon,Office Supplies,Toner Cartridge,136.25,2,0.0,39.47,0.2897,2024-10,68.12,2024,October
SO-100140,2024-10-16,CUST-1520,Corporate,Central,Texas,Technology,Cloud Security Suite,4960.92,4,0.2,597.85,0.1205,2024-10,1240.23,2024,October
SO-100733,2024-10-16,CUST-1303,Corporate,Central,Illinois,Furniture,Standing Desk,191.39,1,0.15,6.1,0.0319,2024-10,191.39,2024,October
SO-100406,2024-10-18,CUST-1098,Corporate,Central,Missouri,Technology,USB-C Docking Station,1406.43,1,0.0,312.17,0.222,2024-10,1406.43,2024,October
SO-100640,2024-10-18,CUST-1117,Corporate,West,California,Office Supplies,Ballpoint Pen Set,215.68,2,0.15,19.0,0.0881,2024-10,107.84,2024,October
SO-102189,2024-10-18,CUST-1658,Consumer,East,Pennsylvania,Furniture,Ergonomic Office Chair,6216.67,6,0.05,446.9,0.0719,2024-10,1036.11,2024,October
SO-102271,2024-10-18,CUST-1758,Consumer,East,Pennsylvania,Technology,Laptop Pro 14,2364.2,3,0.1,282.5,0.1195,2024-10,788.07,2024,October
SO-100164,2024-10-19,CUST-1427,Home Office,West,California,Technology,Noise-Canceling Headset,1734.44,4,0.15,64.02,0.0369,2024-10,433.61,2024,October
SO-100915,2024-10-19,CUST-1059,Consumer,South,Georgia,Technology,Laptop Pro 14,6867.5,8,0.05,1971.0,0.287,2024-10,858.44,2024,October
SO-101213,2024-10-19,CUST-1663,Corporate,East,New Jersey,Technology,Cloud Security Suite,1013.91,1,0.15,237.89,0.2346,2024-10,1013.91,2024,October
SO-101460,2024-10-19,CUST-1268,Consumer,West,California,Office Supplies,Printer Paper Case,357.73,2,0.3,13.01,0.0364,2024-10,178.86,2024,October
SO-102496,2024-10-19,CUST-1725,Corporate,West,Colorado,Office Supplies,Printer Paper Case,675.95,5,0.3,54.59,0.0808,2024-10,135.19,2024,October
